Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-14722,26-04-2024,01-05-2024,Wei Lewis,Consumer,East,Office Supplies,Storage,12.17,1,0.4,-1.39
ORD-13805,25-03-2024,30-03-2024,Linda Rodriguez,Consumer,South,Technology,Accessories,2913.28,2,0,740.07
ORD-11173,09-11-2024,10-11-2024,James Rodriguez,Consumer,South,Furniture,Furnishings,1700.64,3,0,-124.6
ORD-11432,21-06-2023,23-06-2023,Maria Martinez,Corporate,West,Technology,Machines,613.57,4,0.2,41.45
ORD-11099,12-12-2022,13-12-2022,Priya Brown,Consumer,WEST,Furniture,Tables,443.94,1,0.15,-64.94
ORD-19388,17-08-2024,20-08-2024,Mohammed Lewis,Corporate,Central,Technology,Phones,106.24,1,0.1,12.12
ORD-11908,01-04-2023,06-04-2023,Wei Chen,Corporate,East,Office Supplies,Art,67.2,3,0.1,9.66
ORD-17107,05-12-2022,06-12-2022,Maria Johnson,Corporate,South,Furniture,Tables,1588.4,4,0,317.6
ORD-13022,18-07-2022,20-07-2022,Kevin Davis,Corporate,East,Office Supplies,Labels,486.3,2,0,70.97
ORD-19255,18-01-2024,19-01-2024,John Martinez,Consumer,east,Office Supplies,Paper,695.18,6,0.15,-44.1
ORD-19156,07-07-2023,09-07-2023,Linda Patel,Corporate,West,Furniture,Tables,2510.43,3,0.1,-92.11
ORD-19655,12-03-2024,13-03-2024,Fatima Garcia,Consumer,South,Furniture,Chairs,926.88,1,0.2,201.11
ORD-11405,05-08-2023,12-08-2023,David Rodriguez,Corporate,East,Technology,Phones,4836.96,4,0.1,836.13
ORD-16006,07-11-2022,11-11-2022,Grace Rodriguez,Corporate,South,Furniture,Tables,2291,6,0.1,-371.87
ORD-16294,02-09-2024,03-09-2024,James Patel,Home Office,South,Technology,Machines,1894.92,6,0,425.64
ORD-19298,12-12-2024,15-12-2024,Maria Rodriguez,Consumer,Central,Furniture,Furnishings,725.22,5,0.15,-17.62
ORD-18749,08-07-2022,11-07-2022,David Lewis,Home Office,East,Technology,Accessories,2253.15,2,0.15,202.02
ORD-19772,08-08-2024,13-08-2024,David Young,Consumer,East,Office Supplies,Envelopes,37.15,1,0.1,4.38
ORD-12813,15-04-2023,16-04-2023,Grace Smith,Consumer,West,Office Supplies,Storage,39.66,3,0,6.1
ORD-10309,14-12-2024,17-12-2024,Carlos Patel,Consumer,West,Furniture,Chairs,458.4,1,0,155.07
ORD-15508,13-11-2022,20-11-2022,Grace Clark,Consumer,East,Office Supplies,Labels,203.61,3,0,58.56
ORD-14090,12-03-2023,19-03-2023,Carlos Wilson,Corporate,East,Office Supplies,Paper,49.43,1,0,10.21
ORD-10775,20-09-2022,21-09-2022,Kevin Walker,Corporate,East,Furniture,Tables,435.68,1,0.5,-213.42
ORD-14580,20-11-2023,25-11-2023,James Lewis,Consumer,West,Technology,Machines,8542.72,4,,1654.89
ORD-15670,07-12-2024,14-12-2024,John Patel,Consumer,East,Furniture,Bookcases,604.77,1,0,32.12
ORD-10367,21-12-2024,23-12-2024,Grace Rodriguez,Consumer,East,Office Supplies,Storage,304.13,2,0.1,67.92
ORD-10570,07-09-2023,09-09-2023,Grace Rodriguez,Home Office,East,Office Supplies,Paper,231.18,2,0.2,41.43
ORD-14099,06-05-2022,08-05-2022,Linda Lee,Consumer,South,Technology,Copiers,658.59,1,0,-6.84
ORD-14745,23-04-2023,24-04-2023,Maria Clark,Home Office,South,Office Supplies,Paper,55.31,1,0.2,0.64
ORD-19204,23-10-2022,28-10-2022,Grace Lee,Consumer,East,Office Supplies,Envelopes,196.07,3,0.4,3.48
ORD-17611,03-05-2023,05-05-2023,Carlos Martinez,Consumer,East,Office Supplies,Envelopes,35.68,1,0.1,3.04
ORD-14537,02-03-2023,05-03-2023,Maria Smith,Home Office,West,Office Supplies,Binders,579.26,3,0.15,31.73
ORD-11593,11-10-2022,14-10-2022,Carlos Lewis,Consumer,West,Technology,Phones,3686.52,2,0,642.1
ORD-12263,23-09-2022,24-09-2022,Grace Walker,Consumer,East,Office Supplies,Envelopes,62.7,1,0,12.96
ORD-19607,21-08-2024,26-08-2024,Carlos Chen,Consumer,East,Office Supplies,Labels,73.46,1,0.15,8.56
ORD-18797,16-04-2022,20-04-2022,Grace Lewis,Corporate,West,Office Supplies,Paper,570.16,4,0,122.73
ORD-11541,16-07-2023,19-07-2023,Wei Walker,Consumer,Central,Technology,Copiers,10003.26,6,0,2072.34
ORD-19626,10-12-2024,15-12-2024,Sara Patel,Home Office,West,Office Supplies,Paper,128.58,1,0.1,9.85
ORD-18564,17-09-2024,18-09-2024,Nina Chen,Consumer,Central,Furniture,Tables,2278.25,5,0,317.52
ORD-19671,11-08-2022,15-08-2022,Anna Lewis,Home Office,Central,Furniture,Bookcases,1338.88,2,0.1,-105.01
ORD-19275,24-06-2024,25-06-2024,James Garcia,Corporate, Central ,Furniture,Chairs,907.83,1,0.15,-262
ORD-14644,27-07-2022,01-08-2022,David Johnson,Home Office,west,Furniture,Furnishings,934.78,1,0.15,137.64
ORD-19349,24-06-2022,01-07-2022,Linda Wilson,Consumer,East,Technology,Copiers,1414.02,1,0.15,165.55
ORD-15365,24-06-2024,26-06-2024,Grace Walker,Consumer,South,Office Supplies,Storage,67.09,1,0,17.27
ORD-11840,19-03-2023,22-03-2023,Carlos Rodriguez,Consumer,West,Technology,Phones,5119.74,3,0.1,-9.34
ORD-18198,14-03-2023,15-03-2023,Priya Clark,Corporate,West,Technology,Machines,90.64,2,0,16.94
ORD-16127,19-08-2022,24-08-2022,Wei Chen,Consumer,West,Furniture,Chairs,219.74,1,0.2,-0.87
ORD-15041,23-10-2023,24-10-2023,Mohammed Davis,Home Office,East,Technology,Phones,2040.58,4,0.2,347.84
ORD-15785,23-12-2023,25-12-2023,Anna Brown,Home Office,South,Technology,Accessories,2140.68,3,0,184.98
ORD-19178,19-07-2023,21-07-2023,Tom Lewis,Corporate,East,Office Supplies,Labels,68.54,3,0.2,4.92
ORD-10072,05-06-2023,06-06-2023,Carlos Young,Consumer,Central,Furniture,Furnishings,2848.9,3,0.2,-397.84
ORD-17070,26-06-2024,29-06-2024,Nina Lewis,Consumer,West,Furniture,Bookcases,3446.44,4,0.15,388.5
ORD-14829,25-10-2023,28-10-2023,Fatima Garcia,Consumer,West,Furniture,Tables,1698.9,2,0.2,-3.91
ORD-18361,18-02-2024,19-02-2024,Priya Lee,Home Office,East,Office Supplies,Binders,25.53,1,0.1,7.91
ORD-15090,09-11-2024,14-11-2024,Fatima Young,Consumer,South,Office Supplies,Art,413.56,2,0.15,4.39
ORD-14858,23-09-2024,27-09-2024,Linda Young,Consumer,East,Furniture,Tables,1585.2,3,0,-496.75
ORD-16233,17-11-2024,18-11-2024,Anna Patel,Corporate,South,Furniture,Bookcases,3829.2,6,0.2,-354.75
ORD-12835,24-04-2023,28-04-2023,Priya Davis,Corporate,Central,Furniture,Furnishings,771.22,3,0.2,35.29
ORD-14269,16-03-2022,20-03-2022,Linda Lee,Consumer,Central,Office Supplies,Binders,126.74,2,0.2,-1.36
ORD-16161,10-07-2022,13-07-2022,Grace Chen,Consumer,Central,Office Supplies,Envelopes,230.82,3,0,60.71
ORD-16952,15-09-2024,17-09-2024,John Smith,Home Office,West,Office Supplies,Storage,486.72,3,0.15,17.71
ORD-15830,23-12-2024,27-12-2024,David Chen,Consumer,East,Office Supplies,Paper,158.96,1,0.3,-20.59
ORD-19355,10-11-2022,11-11-2022,Priya Patel,Consumer,South,Office Supplies,Binders,54.67,1,0.15,4.94
ORD-13736,19-12-2022,20-12-2022,Mohammed Chen,Home Office,East,Office Supplies,Envelopes,317.16,2,0,94.95
ORD-18852,27-09-2024,30-09-2024,Anna Khan,Consumer,Central,Furniture,Tables,1302,2,0.3,-39.02
ORD-16948,26-09-2022,29-09-2022,Sara Smith,Consumer,West,Office Supplies,Art,615.55,3,0.1,74.11
ORD-12511,24-03-2022,27-03-2022,Carlos Lee,Consumer,East,Technology,Copiers,2504.78,2,0,758.33
ORD-17054,26-06-2024,01-07-2024,Sara Davis,Consumer,East,Technology,Phones,2602.68,2,0.15,-172.78
ORD-17283,10-04-2024,17-04-2024,Fatima Lewis,Consumer,South,Technology,Phones,372.04,1,0.5,-34.46
ORD-17271,03-08-2023,04-08-2023,Maria Lewis,Consumer,Central,Furniture,Furnishings,788.3,5,0.3,-279.76
ORD-11780,10-09-2024,13-09-2024,Fatima Young,Corporate,West,Office Supplies,Binders,21.38,1,0,4.02
ORD-16447,13-09-2022,16-09-2022,Nina Smith,Consumer,West,Furniture,Tables,377.02,1,0.2,-24.67
ORD-11775,18-05-2024,19-05-2024,Anna Davis,Consumer,Central,Technology,Accessories,2645.95,3,0.2,353.98
ORD-11534,22-10-2024,26-10-2024,Maria Martinez,Consumer,Central,Office Supplies,Storage,537.03,3,0.15,62.59
ORD-14934,14-05-2023,17-05-2023,Maria Smith,Consumer,East,Furniture,Tables,1762.19,4,0.15,-244.02
ORD-13105,06-02-2022,07-02-2022,Carlos Davis,Corporate, South ,Office Supplies,Paper,199.6,2,0.1,22.2
ORD-13765,25-12-2023,27-12-2023,Maria Khan,Consumer,South,Office Supplies,Binders,55.26,2,0,23.1
ORD-13334,21-01-2024,23-01-2024,Carlos Chen,Consumer,Central,Furniture,Bookcases,961.86,3,0,256.88
ORD-13596,06-12-2023,07-12-2023,Grace Johnson,Corporate, West ,Office Supplies,Storage,125.42,1,0.15,29.6
ORD-14960,16-06-2023,19-06-2023,Sara Chen,Consumer,Central,Office Supplies,Envelopes,110.97,1,0.1,25.82
ORD-13330,01-11-2023,08-11-2023,Tom Rodriguez,Consumer,East,Office Supplies,Storage,1031.35,5,0.15,147.38
ORD-18065,10-08-2023,14-08-2023,Grace Rodriguez,Consumer,East,Office Supplies,Envelopes,120.06,2,0,17.93
ORD-18489,27-11-2024,30-11-2024,Anna Young,Corporate,East,Office Supplies,Labels,119.66,1,0,31.71
ORD-14912,09-01-2024,12-01-2024,John Rodriguez,Consumer,Central,Furniture,Bookcases,357.64,1,0.3,-121.08
ORD-17772,12-04-2024,13-04-2024,James Rodriguez,Consumer,East,Technology,Copiers,559.43,2,0.4,34.62
ORD-15999,09-05-2024,12-05-2024,John Rodriguez,Consumer,Central,Technology,Phones,181.68,1,0,68.28
ORD-14394,08-09-2023,12-09-2023,Nina Khan,Consumer,Central,Furniture,Chairs,656.49,1,0,78.9
ORD-14467,01-05-2022,04-05-2022,Linda Johnson,Consumer,West,Office Supplies,Art,213.47,2,0.2,15.79
ORD-15995,13-12-2023,14-12-2023,David Wilson,Home Office,West,Office Supplies,Envelopes,347.86,3,0.2,68.94
ORD-15389,16-10-2022,19-10-2022,Maria Davis,Consumer,West,Technology,Machines,2353.24,4,0,1017.97
ORD-14362,22-08-2023,23-08-2023,Tom Martinez,Consumer,East,Office Supplies,Binders,206.6,2,0.15,-8.98
ORD-13962,12-02-2022,13-02-2022,Carlos Clark,Consumer,West,Technology,Machines,3369.84,2,0,94.54
ORD-14256,11-05-2023,14-05-2023,Maria Clark,Consumer,East,Technology,Copiers,1285.68,1,0.15,335.37
ORD-11784,24-02-2024,26-02-2024,James Martinez,Consumer,Central,Office Supplies,Paper,53.29,1,,-8.11
ORD-18915,12-10-2022,13-10-2022,James Young,Consumer,West,Office Supplies,Binders,134.77,5,0.15,19.37
ORD-17205,11-04-2024,15-04-2024,Nina Garcia,Consumer,East,Office Supplies,Storage,93.87,1,0,11.5
ORD-11029,05-02-2022,08-02-2022,Priya Brown,Consumer,Central,Office Supplies,Labels,391.07,3,0.15,-3.05
ORD-10519,17-11-2024,22-11-2024,John Garcia,Corporate,West,Office Supplies,Binders,595.91,3,0.15,77.63
ORD-19183,19-06-2023,26-06-2023,Carlos Rodriguez,Corporate,Central,Technology,Machines,2490.29,1,0,-101.84
ORD-12446,25-03-2023,26-03-2023,Carlos Davis,Corporate,East,Furniture,Tables,1284.68,4,0,-147.16
ORD-17210,23-03-2023,25-03-2023,Mohammed Johnson,Corporate,South,Office Supplies,Storage,289.06,3,0.1,44.41
ORD-15319,18-11-2022,19-11-2022,James Patel,Consumer,South,Office Supplies,Paper,5.73,1,0.3,0.37
ORD-11914,19-12-2024,20-12-2024,Priya Walker,Corporate,East,Technology,Copiers,7588.15,5,0,3188.37
ORD-18509,21-07-2023,22-07-2023,Mohammed Brown,Consumer,East,Technology,Phones,1512.69,1,0.15,-6.22
ORD-10238,25-08-2023,26-08-2023,John Rodriguez,Corporate,West,Furniture,Bookcases,399.83,1,0,99.61
ORD-17555,26-10-2023,27-10-2023,David Lewis,Consumer,South,Office Supplies,Envelopes,536.93,4,0.3,-26.69
ORD-11609,10-10-2023,17-10-2023,Sara Young,Consumer,South,Office Supplies,Paper,465.72,4,0,95.6
ORD-18164,25-11-2024,28-11-2024,Kevin Johnson,Corporate,West,Office Supplies,Envelopes,252.5,4,0.1,42.03
ORD-17019,15-05-2022,17-05-2022,Linda Garcia,Home Office,Central,Furniture,Chairs,849.24,4,0.3,-52.64
ORD-18940,06-09-2022,11-09-2022,Linda Khan,Home Office,South,Technology,Accessories,6968.61,4,,638.13
ORD-10395,08-11-2024,09-11-2024,Carlos Clark,Home Office,East,Office Supplies,Binders,823.24,4,0,74.85
ORD-14190,24-07-2024,26-07-2024,Priya Lee,Corporate,South,Office Supplies,Storage,149.31,1,0,59.63
ORD-17858,18-02-2024,22-02-2024,Tom Lee,Consumer,West,Office Supplies,Labels,195.48,1,0.2,1.75
ORD-15935,25-12-2022,30-12-2022,Kevin Wilson,Corporate,East,Furniture,Chairs,1198.67,4,0.15,399.97
ORD-15881,09-05-2022,12-05-2022,Grace Garcia,Consumer,South,Office Supplies,Binders,51.79,1,0.2,3.02
ORD-11983,01-11-2022,06-11-2022,Grace Brown,Corporate,West,Technology,Accessories,4638.3,3,0,1066.39
ORD-11936,17-05-2023,22-05-2023,,Consumer,South,Technology,Accessories,299.27,1,0,94.61
ORD-13364,04-12-2024,06-12-2024,John Young,Corporate,East,Technology,Machines,1888.46,1,0,325.98
ORD-18918,25-08-2024,26-08-2024,John Smith,Home Office,West,Office Supplies,Envelopes,347.3,2,0,89.41
ORD-12618,14-09-2024,17-09-2024,Grace Martinez,Consumer,East,Office Supplies,Storage,189.57,1,0,31.63
ORD-16648,13-12-2022,17-12-2022,Anna Young,Consumer,East,Office Supplies,Labels,403.96,4,0,67.4
ORD-11033,11-12-2024,12-12-2024,Nina Young,Consumer,West,Furniture,Tables,116.13,1,0.15,-20.08
ORD-14180,08-11-2023,09-11-2023,David Johnson,Home Office,West,Office Supplies,Art,492.01,4,0.15,146.76
ORD-17686,22-11-2024,25-11-2024,,Home Office,Central,Office Supplies,Envelopes,100.87,3,0.2,17.78
ORD-10234,11-08-2024,15-08-2024,Wei Clark,Home Office,East,Furniture,Furnishings,1593.11,5,,471.18
ORD-14388,17-11-2024,21-11-2024,James Garcia,Corporate,South,Technology,Machines,2031.44,1,0.1,73.24
ORD-15048,23-10-2022,25-10-2022,Maria Patel,Consumer,West,Office Supplies,Paper,76.48,2,0.1,8.03
ORD-10604,04-03-2022,07-03-2022,Kevin Martinez,Corporate,East,Office Supplies,Art,162.67,2,0.3,-30.98
ORD-18400,19-12-2024,21-12-2024,Nina Khan,Corporate,West,Technology,Phones,143.6,1,0.3,1.81
ORD-14977,22-05-2024,27-05-2024,Grace Chen,Corporate,East,Office Supplies,Paper,286.59,3,0.3,24.1
ORD-13268,08-02-2024,09-02-2024,Linda Young,Consumer,West,Office Supplies,Art,202.78,1,0.15,22.99
ORD-12804,23-12-2023,25-12-2023,Grace Rodriguez,Consumer,East,Office Supplies,Binders,93.54,3,0,15.51
ORD-11431,25-11-2024,27-11-2024,Carlos Martinez,Consumer,West,Office Supplies,Art,241.96,2,0.1,48.59
ORD-12709,04-09-2022,06-09-2022,Nina Lewis,Corporate,South,Office Supplies,Labels,252.45,3,0.15,14.19
ORD-13650,21-06-2022,23-06-2022,Priya Rodriguez,Consumer,WEST,Office Supplies,Binders,222.67,2,0.3,-0.57
ORD-17383,21-08-2024,25-08-2024,Linda Patel,Consumer,West,Technology,Copiers,1439.68,2,0.4,133.02
ORD-19339,21-05-2022,24-05-2022,Tom Rodriguez,Consumer,East,Office Supplies,Art,640.24,4,0,152.19
ORD-14902,08-05-2023,11-05-2023,John Young,Corporate,EAST,Technology,Accessories,1439.06,1,0.2,-3.88
ORD-14208,11-11-2022,13-11-2022,Tom Garcia,Home Office,Central,Office Supplies,Binders,22.42,1,0.2,3.01
ORD-12365,23-06-2023,26-06-2023,Sara Johnson,Corporate,East,Office Supplies,Labels,270.73,3,0.3,40
ORD-11321,23-04-2023,26-04-2023,Mohammed Davis,Consumer,West,Furniture,Furnishings,4227.56,4,0,-1350.77
ORD-16167,23-02-2023,26-02-2023,Carlos Lewis,Home Office,West,Office Supplies,Storage,103.92,1,0.3,3.23
ORD-12576,17-03-2023,18-03-2023,Kevin Walker,Consumer,West,Furniture,Chairs,458.55,1,0.2,23.42
ORD-15043,20-11-2024,25-11-2024,John Wilson,Home Office,East,Furniture,Bookcases,5436.34,6,0.1,-343.89
ORD-19142,11-07-2023,14-07-2023,Wei Martinez,Corporate,South,Office Supplies,Paper,95.57,1,0.3,20.18
ORD-15683,07-08-2023,09-08-2023,Carlos Rodriguez,Corporate,Central,Office Supplies,Labels,91.07,1,0.15,17.08
ORD-16914,19-02-2024,20-02-2024,Tom Smith,Consumer,East,Office Supplies,Envelopes,536.54,3,0.1,182.04
ORD-15273,20-11-2022,21-11-2022,,Corporate,West,Office Supplies,Binders,43.92,2,0.1,3.28
ORD-12641,27-07-2024,03-08-2024,Nina Rodriguez,Consumer,Central,Office Supplies,Storage,366.94,3,0.2,28.7
ORD-19704,11-12-2022,15-12-2022,Kevin Patel,Corporate,South,Office Supplies,Paper,349.31,2,0.1,29.1
ORD-16688,16-10-2024,17-10-2024,Wei Patel,Consumer,South,Technology,Machines,2092.18,1,0.1,20.5
ORD-18650,13-09-2024,15-09-2024,Fatima Lewis,Corporate,East,Office Supplies,Storage,82.61,1,0.1,19.71
ORD-14726,02-08-2022,04-08-2022,Carlos Davis,Corporate,West,Office Supplies,Paper,338.78,2,0.1,67.16
ORD-13754,25-03-2022,26-03-2022,Nina Young,Home Office,West,Furniture,Bookcases,3240.08,4,0,856.84
ORD-15666,27-12-2023,31-12-2023,Fatima Khan,Consumer,South,Office Supplies,Art,146.84,1,0.1,6.02
ORD-17356,13-12-2022,17-12-2022,Linda Patel,Consumer,East,Office Supplies,Labels,176.41,2,0.15,-30.2
ORD-18611,03-05-2024,04-05-2024,Linda Clark,Consumer,South,Technology,Copiers,7672.39,4,0.1,1229.2
ORD-18411,21-03-2022,22-03-2022,Anna Wilson,Corporate,West,Office Supplies,Binders,241.52,2,0.1,52.9
ORD-13432,23-07-2022,28-07-2022,Kevin Clark,Home Office,South,Office Supplies,Art,237.74,2,0,84.43
ORD-17687,22-05-2022,27-05-2022,Kevin Lewis,Consumer,East,Office Supplies,Envelopes,445.62,3,0,60.01
ORD-19312,14-03-2022,17-03-2022,Anna Khan,Home Office,Central,Furniture,Tables,540.08,3,0.1,6.87
ORD-12683,06-04-2024,11-04-2024,Maria Lewis,Corporate,south,Furniture,Tables,312.3,2,0.4,-79.18
ORD-13380,19-03-2024,20-03-2024,Nina Clark,Home Office,East,Technology,Copiers,1660.56,2,0.2,-25.4
ORD-15710,06-02-2022,08-02-2022,Nina Brown,Home Office,Central,Office Supplies,Labels,261.52,2,0.3,10.71
ORD-17325,26-12-2022,29-12-2022,Linda Patel,Consumer,South,Technology,Machines,1259.04,3,0,222.87
ORD-14318,17-03-2024,19-03-2024,Kevin Patel,Consumer,West,Technology,Accessories,5425.3,5,0,-466.37
ORD-14073,23-11-2023,26-11-2023,Grace Garcia,Consumer,South,Office Supplies,Envelopes,510.88,6,0.4,-86.2
ORD-19075,03-05-2023,06-05-2023,John Lee,Consumer,East,Technology,Copiers,1124.29,1,0.5,-9.22
ORD-16252,07-09-2024,10-09-2024,Linda Johnson,Corporate,Central,Technology,Phones,905.94,3,0,141.62
ORD-18688,18-05-2022,20-05-2022,Linda Davis,Consumer,Central,Technology,Machines,2569.32,3,0,592.42
ORD-17090,24-08-2022,27-08-2022,Priya Khan,Consumer,East,Office Supplies,Envelopes,29.37,1,0.1,10.68
ORD-13932,21-12-2023,26-12-2023,James Smith,Corporate,West,Office Supplies,Envelopes,110.51,1,0,10.63
ORD-11742,16-06-2022,18-06-2022,Nina Wilson,Consumer,South,Technology,Copiers,1642.12,4,0,45.91
ORD-18610,08-02-2024,09-02-2024,Anna Young,Consumer,west,Office Supplies,Labels,146.06,1,0.15,0.94
ORD-10202,08-10-2022,09-10-2022,James Davis,Corporate,West,Office Supplies,Storage,615.11,3,0.1,76.17
ORD-17456,18-11-2024,20-11-2024,Grace Walker,Consumer,East,Technology,Phones,1862.27,1,0,183.6
ORD-11877,05-07-2022,07-07-2022,Tom Martinez,Consumer,West,Office Supplies,Paper,112.35,3,0.15,10.45
ORD-18592,03-10-2024,07-10-2024,Priya Johnson,Consumer,West,Office Supplies,Art,357.27,3,0,52.88
ORD-16185,03-04-2024,06-04-2024,David Wilson,Corporate,West,Office Supplies,Labels,357.82,2,0.1,75.02
ORD-19310,23-09-2022,25-09-2022,Grace Martinez,Consumer,Central,Office Supplies,Envelopes,626.05,4,0.3,-13.92
ORD-16258,05-02-2024,10-02-2024,Maria Brown,Consumer,Central,Furniture,Tables,277.85,1,0,78.34
ORD-18799,03-11-2023,05-11-2023,Maria Walker,Corporate,east,Furniture,Tables,501.74,1,0,61.45
ORD-11923,27-02-2022,28-02-2022,Sara Clark,Corporate,West,Office Supplies,Labels,692.37,5,0.4,-37.12
ORD-19145,14-03-2024,15-03-2024,John Lee,Corporate,West,Office Supplies,Binders,299.8,4,0,62.75
ORD-12841,27-06-2023,28-06-2023,Linda Davis,Home Office,East,Technology,Accessories,335.6,1,0.1,-30.7
ORD-14383,03-02-2024,06-02-2024,Linda Young,Corporate,East,Furniture,Furnishings,394.84,2,0,-245.4
ORD-18325,14-10-2022,15-10-2022,Fatima Lee,Consumer,Central,Technology,Machines,245.97,3,0.4,-21.16
ORD-11924,16-12-2022,18-12-2022,Grace Lee,Home Office,South,Technology,Machines,8392.4,4,0,-415.59
ORD-18737,20-07-2024,24-07-2024,Wei Rodriguez,Corporate,West,Office Supplies,Binders,183.82,3,0.1,25.27
ORD-14209,16-07-2024,19-07-2024,James Martinez,Consumer,West,Technology,Copiers,87.21,2,0.1,8.87
ORD-16465,14-06-2024,16-06-2024,David Chen,Consumer,East,Furniture,Chairs,420.83,1,0,100.01
ORD-18637,05-12-2023,08-12-2023,Nina Garcia,Consumer,Central,Technology,Phones,1507.15,1,0.2,150.18
ORD-10027,01-07-2022,03-07-2022,Sara Young,Consumer,Central,Technology,Copiers,241.23,2,0.15,89.45
ORD-18548,13-10-2024,15-10-2024,John Lee,Consumer,East,Office Supplies,Storage,177.66,2,0.1,1.35
ORD-15205,04-12-2024,08-12-2024,Nina Smith,Consumer,South,Office Supplies,Labels,1120.01,6,0.15,100.27
ORD-17275,26-12-2022,29-12-2022,Priya Young,Consumer,West,Office Supplies,Storage,417.54,3,0.15,0.88
ORD-13568,23-09-2023,24-09-2023,Wei Chen,Corporate,Central,Technology,Machines,5507.67,3,0,1321.28
ORD-17254,10-09-2024,12-09-2024,Wei Lewis,Corporate,East,Office Supplies,Envelopes,374.49,3,0.1,4.7
ORD-15320,17-12-2022,20-12-2022,David Davis,Consumer,South,Furniture,Tables,768.67,1,0.3,242.27
ORD-17896,03-11-2022,08-11-2022,Nina Smith,Consumer,Central,Furniture,Chairs,318.14,1,0.3,-44.31
ORD-13431,10-08-2022,11-08-2022,David Garcia,Consumer,WEST,Technology,Accessories,707.87,1,0.2,-20.04
ORD-17877,26-01-2024,29-01-2024,Grace Lewis,Home Office,East,Technology,Copiers,2231.9,5,0,657.9
ORD-18087,05-03-2022,10-03-2022,Priya Martinez,Consumer,East,Office Supplies,Paper,204.73,1,0,50.39
ORD-16492,20-06-2024,22-06-2024,Carlos Martinez,Corporate,South,Office Supplies,Envelopes,256.2,3,0.15,45.01
ORD-12176,21-04-2024,23-04-2024,Fatima Lewis,Consumer,East,Office Supplies,Binders,238.91,2,0.4,-2.03
ORD-14621,07-12-2023,08-12-2023,,Consumer,East,Furniture,Chairs,2198.27,4,0.15,102.94
ORD-12521,19-11-2024,20-11-2024,Fatima Lewis,Consumer,East,Technology,Copiers,1050.37,2,0.2,-77.14
ORD-15569,22-09-2024,24-09-2024,Priya Rodriguez,Corporate,East,Furniture,Bookcases,2421.65,6,0.2,-523.83
ORD-19501,13-07-2024,15-07-2024,James Smith,Corporate,West,Furniture,Bookcases,3054.72,6,0,-662.46
ORD-13879,12-09-2022,14-09-2022,Linda Rodriguez,Consumer,South,Furniture,Tables,570.95,1,0.1,-58.18
ORD-14602,13-06-2024,15-06-2024,Anna Martinez,Home Office,South,Office Supplies,Labels,50.52,4,0.15,11.39
ORD-13551,26-12-2024,29-12-2024,Linda Clark,Home Office,South,Furniture,Bookcases,172.36,1,0.4,-44.51
ORD-19751,26-11-2022,01-12-2022,Tom Walker,Consumer,West,Technology,Machines,1811.7,2,0.2,279.56
